0.000000000000000000e+00,-6.054962965869825631e-02
3.333333333333333287e-02,-4.598432515568282031e-02
6.666666666666666574e-02,1.298466476966911656e-02
1.000000000000000056e-01,-8.051484132749964912e-03
1.333333333333333315e-01,1.193667827492092895e-02
1.666666666666666574e-01,2.886867949570975575e-02
2.000000000000000111e-01,9.822426365596083342e-03
2.333333333333333370e-01,5.672251179043148045e-03
2.666666666666666630e-01,-1.524753741580330176e-02
2.999999999999999889e-01,3.796794339511785476e-03
3.333333333333333148e-01,-4.208272091605983964e-03
3.666666666666666408e-01,1.143912804808418053e-02
4.000000000000000222e-01,2.101099624359706666e-02
4.333333333333333481e-01,6.649396062113951261e-04
4.666666666666666741e-01,1.587327369340308259e-03
5.000000000000000000e-01,-1.008246472818234707e-02
5.333333333333333259e-01,1.071289826847435060e-02
5.666666666666666519e-01,-5.068833973072860155e-03
5.999999999999999778e-01,2.763320158923256165e-03
6.333333333333333037e-01,1.604198186166068060e-03
6.666666666666666297e-01,-1.885770034621542593e-02
6.999999999999999556e-01,-1.056456394493807821e-02
7.333333333333332815e-01,1.395337335995205236e-02
7.666666666666666075e-01,5.516423266610583770e-03
8.000000000000000444e-01,9.563864420069471441e-04
8.333333333333333703e-01,7.709412060723585570e-03
8.666666666666666963e-01,-4.006250928364624847e-02
9.000000000000000222e-01,6.060045248366361130e-04
9.333333333333333481e-01,-1.470853699579901912e-02
9.666666666666666741e-01,-5.572307694219237086e-03
1.000000000000000000e+00,-3.971779962531538782e-03
1.033333333333333215e+00,5.042923217685197496e-03
1.066666666666666652e+00,1.090649411572782064e-02
1.100000000000000089e+00,-7.931322837420045832e-03
1.133333333333333304e+00,9.869647371900727717e-03
1.166666666666666741e+00,6.665315686605936818e-03
1.199999999999999956e+00,1.294084192938342766e-02
1.233333333333333393e+00,2.604454845663654178e-02
1.266666666666666607e+00,9.710475592966279906e-03
1.300000000000000044e+00,-9.695769138524684694e-03
1.333333333333333259e+00,1.033647385345526706e-02
1.366666666666666696e+00,1.194681841943718431e-02
1.399999999999999911e+00,2.055665594669949317e-02
1.433333333333333348e+00,6.495254086411285897e-03
1.466666666666666563e+00,7.663496197500219848e-03
1.500000000000000000e+00,-3.655632164850191029e-03
1.533333333333333215e+00,-2.836980413357586411e-02
1.566666666666666652e+00,6.558753015092996796e-03
1.600000000000000089e+00,1.800581213141647791e-02
1.633333333333333304e+00,1.187110049409211172e-02
