0.000000000000000000e+00,2.340706843384710370e-02
3.333333333333333287e-02,1.913453021846141591e-02
6.666666666666666574e-02,1.515327454931129393e-02
1.000000000000000056e-01,6.836488260723058534e-03
1.333333333333333315e-01,4.111992446827815142e-05
1.666666666666666574e-01,-8.350038608061539219e-03
2.000000000000000111e-01,-1.677505536228075106e-02
2.333333333333333370e-01,-2.332838984833530624e-02
2.666666666666666630e-01,-2.598963578067745028e-02
2.999999999999999889e-01,-2.673332345017806824e-02
3.333333333333333148e-01,-2.586464286321293188e-02
3.666666666666666408e-01,-2.518199896994182535e-02
4.000000000000000222e-01,-2.273581492778573715e-02
4.333333333333333481e-01,-1.863431719232257200e-02
4.666666666666666741e-01,-1.547158466161025273e-02
5.000000000000000000e-01,-1.347863706732150418e-02
5.333333333333333259e-01,-1.102141914731870516e-02
5.666666666666666519e-01,-9.726293967280388170e-03
5.999999999999999778e-01,-7.622035677631821410e-03
6.333333333333333037e-01,-5.308389259013336116e-03
6.666666666666666297e-01,-4.051900509375865045e-03
6.999999999999999556e-01,-3.077931492698954448e-03
7.333333333333332815e-01,-2.128442417992050615e-03
7.666666666666666075e-01,2.827490539676695254e-04
8.000000000000000444e-01,4.780636099694850032e-04
8.333333333333333703e-01,8.469249705571050462e-04
8.666666666666666963e-01,8.843035406052594718e-04
9.000000000000000222e-01,-4.926595330070308735e-04
9.333333333333333481e-01,-4.822562166601100176e-04
9.666666666666666741e-01,-3.555427925504030511e-04
1.000000000000000000e+00,1.796816317823325725e-03
1.033333333333333215e+00,4.945626917420187403e-03
1.066666666666666652e+00,6.287853074506399680e-03
1.100000000000000089e+00,8.071821548165289059e-03
1.133333333333333304e+00,9.723872878978226733e-03
1.166666666666666741e+00,1.002654223524690989e-02
1.199999999999999956e+00,8.364027979929949258e-03
1.233333333333333393e+00,3.787485474313695682e-03
1.266666666666666607e+00,-6.375508138570052351e-03
1.300000000000000044e+00,-1.787277651622537142e-02
1.333333333333333259e+00,-2.858554885723197173e-02
1.366666666666666696e+00,-3.928980296535601602e-02
1.399999999999999911e+00,-4.731658758406521309e-02
1.433333333333333348e+00,-5.226635735180179543e-02
1.466666666666666563e+00,-5.355913848367150482e-02
1.500000000000000000e+00,-5.585080948021168418e-02
1.533333333333333215e+00,-5.661081150062832745e-02
1.566666666666666652e+00,-5.445224608513616477e-02
1.600000000000000089e+00,-4.823199925730369680e-02
1.633333333333333304e+00,-4.037775107997475244e-02
1.666666666666666741e+00,-2.927386444773565424e-02
1.699999999999999956e+00,-1.648264083252257498e-02
1.733333333333333393e+00,-3.576038996320169729e-03
1.766666666666666607e+00,7.576311896370735953e-03
1.800000000000000044e+00,1.778555360660743698e-02
1.833333333333333259e+00,2.596645706227751829e-02
1.866666666666666696e+00,2.997092996905728612e-02
1.899999999999999911e+00,3.131830745369022090e-02
1.933333333333333348e+00,3.122534155177425844e-02
1.966666666666666563e+00,3.082907602181494608e-02
2.000000000000000000e+00,3.016475112742711059e-02
2.033333333333333215e+00,2.822269244145486286e-02
2.066666666666666430e+00,3.060434892731788564e-02
2.100000000000000089e+00,1.963511080013502150e-02
2.133333333333333304e+00,2.499906462588903297e-02
2.166666666666666519e+00,2.589528081525413819e-02
2.200000000000000178e+00,1.566999832872399342e-02
2.233333333333333393e+00,2.273149992050420287e-02
2.266666666666666607e+00,2.462625943838788259e-02
2.299999999999999822e+00,1.619468232710924091e-02
2.333333333333333481e+00,1.928484678399710814e-02
2.366666666666666696e+00,1.711495354479984285e-02
2.399999999999999911e+00,3.254950374712791122e-03
2.433333333333333126e+00,2.890361602699708429e-03
2.466666666666666785e+00,-1.930164971618565390e-03
2.500000000000000000e+00,-1.485838995197263403e-02
2.533333333333333215e+00,-1.338394824570313807e-02
2.566666666666666430e+00,-1.895199466319770834e-02
2.600000000000000089e+00,-3.246135581093122918e-02
2.633333333333333304e+00,-2.887147372954623412e-02
2.666666666666666519e+00,-2.878505211528667451e-02
2.700000000000000178e+00,-3.334603514345695768e-02
2.733333333333333393e+00,-2.158204882745771644e-02
2.766666666666666607e+00,-1.616768976480753225e-02
2.799999999999999822e+00,-1.765499023152745928e-02
2.833333333333333481e+00,-4.033248399870115880e-03
2.866666666666666696e+00,2.279991138457877417e-03
2.899999999999999911e+00,-5.956176628180744059e-04
2.933333333333333126e+00,9.521212066021888729e-03
2.966666666666666785e+00,1.040863257491663786e-02
3.000000000000000000e+00,3.686573957702303159e-03
3.033333333333333215e+00,6.536003306617324711e-03
3.066666666666666430e+00,-3.637353584204472846e-03
3.100000000000000089e+00,-1.988674390497618613e-02
3.133333333333333304e+00,-2.296575712382967552e-02
3.166666666666666519e+00,-3.732357353105078546e-02
3.200000000000000178e+00,-5.817722059701193466e-02
3.233333333333333393e+00,-6.390247362714905621e-02
3.266666666666666607e+00,-7.930172230027346392e-02
3.299999999999999822e+00,-9.819067741712365904e-02
3.333333333333333481e+00,-9.989467249937407367e-02
3.366666666666666696e+00,-1.108711517396278462e-01
3.399999999999999911e+00,-1.241184573495504040e-01
3.433333333333333126e+00,-1.174235089916722402e-01
3.466666666666666785e+00,-1.160786470837557594e-01
3.500000000000000000e+00,-1.139920106061026034e-01
3.533333333333333215e+00,-9.537293882034653114e-02
